siteMeasureID,siteID,instrumentID,sampleID,reporterID,dateTime,type,aggregation,aggregationDesc,value,unit,accessToPublic,accessToAllOrg,accessToPHAC,accessToLocalHA,accessToProvHA,accessToOtherProv,accessToDetails,notes
quebec_ouest_wwtp_wwcod_2020-12-28,quebec_ouest_wwtp,,,nielsnicolai,2020-12-28,wwcod,,,190.0,mg/l,True,yes,True,True,True,True,True,"forte pluie dosage de chimique au primaire pour 4,1 heures"
quebec_ouest_wwtp_wwcod_2020-12-29,quebec_ouest_wwtp,,,nielsnicolai,2020-12-29,wwcod,,,280.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2020-12-30,quebec_ouest_wwtp,,,nielsnicolai,2020-12-30,wwcod,,,310.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2020-12-31,quebec_ouest_wwtp,,,nielsnicolai,2020-12-31,wwcod,,,210.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-01,quebec_ouest_wwtp,,,nielsnicolai,2021-01-01,wwcod,,,260.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-02,quebec_ouest_wwtp,,,nielsnicolai,2021-01-02,wwcod,,,300.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-03,quebec_ouest_wwtp,,,nielsnicolai,2021-01-03,wwcod,,,280.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-04,quebec_ouest_wwtp,,,nielsnicolai,2021-01-04,wwcod,,,300.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-05,quebec_ouest_wwtp,,,nielsnicolai,2021-01-05,wwcod,,,310.0,mg/l,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-06,quebec_ouest_wwtp,,,nielsnicolai,2021-01-06,wwcod,,,410.0,mg/l,True,yes,True,True,True,True,True,1 dessableur de fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-07,quebec_ouest_wwtp,,,nielsnicolai,2021-01-07,wwcod,,,320.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-08,quebec_ouest_wwtp,,,nielsnicolai,2021-01-08,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-09,quebec_ouest_wwtp,,,nielsnicolai,2021-01-09,wwcod,,,340.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-10,quebec_ouest_wwtp,,,nielsnicolai,2021-01-10,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-11,quebec_ouest_wwtp,,,nielsnicolai,2021-01-11,wwcod,,,370.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-12,quebec_ouest_wwtp,,,nielsnicolai,2021-01-12,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-13,quebec_ouest_wwtp,,,nielsnicolai,2021-01-13,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-14,quebec_ouest_wwtp,,,nielsnicolai,2021-01-14,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-15,quebec_ouest_wwtp,,,nielsnicolai,2021-01-15,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-16,quebec_ouest_wwtp,,,nielsnicolai,2021-01-16,wwcod,,,410.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-17,quebec_ouest_wwtp,,,nielsnicolai,2021-01-17,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-18,quebec_ouest_wwtp,,,nielsnicolai,2021-01-18,wwcod,,,330.0,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-19,quebec_ouest_wwtp,,,nielsnicolai,2021-01-19,wwcod,,,460.0,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-20,quebec_ouest_wwtp,,,nielsnicolai,2021-01-20,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,décanteur 3 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-21,quebec_ouest_wwtp,,,nielsnicolai,2021-01-21,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-22,quebec_ouest_wwtp,,,nielsnicolai,2021-01-22,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-23,quebec_ouest_wwtp,,,nielsnicolai,2021-01-23,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-24,quebec_ouest_wwtp,,,nielsnicolai,2021-01-24,wwcod,,,360.0,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-25,quebec_ouest_wwtp,,,nielsnicolai,2021-01-25,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-26,quebec_ouest_wwtp,,,nielsnicolai,2021-01-26,wwcod,,,440.0,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-27,quebec_ouest_wwtp,,,nielsnicolai,2021-01-27,wwcod,,,360.0,mg/l,True,yes,True,True,True,True,True,décanteur 4 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-01-28,quebec_ouest_wwtp,,,nielsnicolai,2021-01-28,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-29,quebec_ouest_wwtp,,,nielsnicolai,2021-01-29,wwcod,,,300.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-30,quebec_ouest_wwtp,,,nielsnicolai,2021-01-30,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-01-31,quebec_ouest_wwtp,,,nielsnicolai,2021-01-31,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-02-01,quebec_ouest_wwtp,,,nielsnicolai,2021-02-01,wwcod,,,440.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-02-02,quebec_ouest_wwtp,,,nielsnicolai,2021-02-02,wwcod,,,370.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-03,quebec_ouest_wwtp,,,nielsnicolai,2021-02-03,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-04,quebec_ouest_wwtp,,,nielsnicolai,2021-02-04,wwcod,,,380.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-05,quebec_ouest_wwtp,,,nielsnicolai,2021-02-05,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-06,quebec_ouest_wwtp,,,nielsnicolai,2021-02-06,wwcod,,,340.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-07,quebec_ouest_wwtp,,,nielsnicolai,2021-02-07,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-08,quebec_ouest_wwtp,,,nielsnicolai,2021-02-08,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwcod_2021-02-09,quebec_ouest_wwtp,,,nielsnicolai,2021-02-09,wwcod,,,460.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwcod_2021-02-10,quebec_ouest_wwtp,,,nielsnicolai,2021-02-10,wwcod,,,410.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwcod_2021-02-11,quebec_ouest_wwtp,,,nielsnicolai,2021-02-11,wwcod,,,410.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur secoire 1 fermés pour entretien
quebec_ouest_wwtp_wwcod_2021-02-12,quebec_ouest_wwtp,,,nielsnicolai,2021-02-12,wwcod,,,400.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-13,quebec_ouest_wwtp,,,nielsnicolai,2021-02-13,wwcod,,,440.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-14,quebec_ouest_wwtp,,,nielsnicolai,2021-02-14,wwcod,,,340.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-15,quebec_ouest_wwtp,,,nielsnicolai,2021-02-15,wwcod,,,420.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-16,quebec_ouest_wwtp,,,nielsnicolai,2021-02-16,wwcod,,,410.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-17,quebec_ouest_wwtp,,,nielsnicolai,2021-02-17,wwcod,,,350.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-18,quebec_ouest_wwtp,,,nielsnicolai,2021-02-18,wwcod,,,420.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur 5 fermés pour entretien
quebec_ouest_wwtp_wwcod_2021-02-19,quebec_ouest_wwtp,,,nielsnicolai,2021-02-19,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,dégrilleur 5 et décanteur 5 fermés pour entretien
quebec_ouest_wwtp_wwcod_2021-02-20,quebec_ouest_wwtp,,,nielsnicolai,2021-02-20,wwcod,,,340.0,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-21,quebec_ouest_wwtp,,,nielsnicolai,2021-02-21,wwcod,,,360.0,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-22,quebec_ouest_wwtp,,,nielsnicolai,2021-02-22,wwcod,,,440.0,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-23,quebec_ouest_wwtp,,,nielsnicolai,2021-02-23,wwcod,,,470.0,mg/l,True,yes,True,True,True,True,True,décanteur 5 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-02-24,quebec_ouest_wwtp,,,nielsnicolai,2021-02-24,wwcod,,,410.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-02-25,quebec_ouest_wwtp,,,nielsnicolai,2021-02-25,wwcod,,,420.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-02-26,quebec_ouest_wwtp,,,nielsnicolai,2021-02-26,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-02-27,quebec_ouest_wwtp,,,nielsnicolai,2021-02-27,wwcod,,,440.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-02-28,quebec_ouest_wwtp,,,nielsnicolai,2021-02-28,wwcod,,,400.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-01,quebec_ouest_wwtp,,,nielsnicolai,2021-03-01,wwcod,,,480.0,mg/l,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 12,4 heures"
quebec_ouest_wwtp_wwcod_2021-03-02,quebec_ouest_wwtp,,,nielsnicolai,2021-03-02,wwcod,,,400.0,mg/l,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 2,9 heures"
quebec_ouest_wwtp_wwcod_2021-03-03,quebec_ouest_wwtp,,,nielsnicolai,2021-03-03,wwcod,,,390.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-04,quebec_ouest_wwtp,,,nielsnicolai,2021-03-04,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-05,quebec_ouest_wwtp,,,nielsnicolai,2021-03-05,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-06,quebec_ouest_wwtp,,,nielsnicolai,2021-03-06,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-07,quebec_ouest_wwtp,,,nielsnicolai,2021-03-07,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-08,quebec_ouest_wwtp,,,nielsnicolai,2021-03-08,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-09,quebec_ouest_wwtp,,,nielsnicolai,2021-03-09,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-10,quebec_ouest_wwtp,,,nielsnicolai,2021-03-10,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-11,quebec_ouest_wwtp,,,nielsnicolai,2021-03-11,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-12,quebec_ouest_wwtp,,,nielsnicolai,2021-03-12,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,"dosage alun+poly au primaire pour 17,3 heures"
quebec_ouest_wwtp_wwcod_2021-03-13,quebec_ouest_wwtp,,,nielsnicolai,2021-03-13,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-14,quebec_ouest_wwtp,,,nielsnicolai,2021-03-14,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwcod_2021-03-15,quebec_ouest_wwtp,,,nielsnicolai,2021-03-15,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-03-16,quebec_ouest_wwtp,,,nielsnicolai,2021-03-16,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwcod_2021-03-17,quebec_ouest_wwtp,,,nielsnicolai,2021-03-17,wwcod,,,na,mg/l,True,yes,True,True,True,True,True,décanteur secoire 2 fermé pour entretien
quebec_ouest_wwtp_wwbod5c_2020-06-21,quebec_ouest_wwtp,,,nielsnicolai,2020-06-21,wwbod5c,,,93.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-22,quebec_ouest_wwtp,,,nielsnicolai,2020-06-22,wwbod5c,,,100.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-23,quebec_ouest_wwtp,,,nielsnicolai,2020-06-23,wwbod5c,,,220.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-24,quebec_ouest_wwtp,,,nielsnicolai,2020-06-24,wwbod5c,,,91.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-25,quebec_ouest_wwtp,,,nielsnicolai,2020-06-25,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-26,quebec_ouest_wwtp,,,nielsnicolai,2020-06-26,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-27,quebec_ouest_wwtp,,,nielsnicolai,2020-06-27,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-28,quebec_ouest_wwtp,,,nielsnicolai,2020-06-28,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-29,quebec_ouest_wwtp,,,nielsnicolai,2020-06-29,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-06-30,quebec_ouest_wwtp,,,nielsnicolai,2020-06-30,wwbod5c,,,150.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-01,quebec_ouest_wwtp,,,nielsnicolai,2020-07-01,wwbod5c,,,150.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-02,quebec_ouest_wwtp,,,nielsnicolai,2020-07-02,wwbod5c,,,120.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-03,quebec_ouest_wwtp,,,nielsnicolai,2020-07-03,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-04,quebec_ouest_wwtp,,,nielsnicolai,2020-07-04,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-05,quebec_ouest_wwtp,,,nielsnicolai,2020-07-05,wwbod5c,,,120.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-06,quebec_ouest_wwtp,,,nielsnicolai,2020-07-06,wwbod5c,,,140.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-07,quebec_ouest_wwtp,,,nielsnicolai,2020-07-07,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-08,quebec_ouest_wwtp,,,nielsnicolai,2020-07-08,wwbod5c,,,290.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-09,quebec_ouest_wwtp,,,nielsnicolai,2020-07-09,wwbod5c,,,91.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-10,quebec_ouest_wwtp,,,nielsnicolai,2020-07-10,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-11,quebec_ouest_wwtp,,,nielsnicolai,2020-07-11,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-12,quebec_ouest_wwtp,,,nielsnicolai,2020-07-12,wwbod5c,,,53.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-13,quebec_ouest_wwtp,,,nielsnicolai,2020-07-13,wwbod5c,,,70.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-14,quebec_ouest_wwtp,,,nielsnicolai,2020-07-14,wwbod5c,,,100.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-15,quebec_ouest_wwtp,,,nielsnicolai,2020-07-15,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-16,quebec_ouest_wwtp,,,nielsnicolai,2020-07-16,wwbod5c,,,130.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-17,quebec_ouest_wwtp,,,nielsnicolai,2020-07-17,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-18,quebec_ouest_wwtp,,,nielsnicolai,2020-07-18,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-19,quebec_ouest_wwtp,,,nielsnicolai,2020-07-19,wwbod5c,,,74.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-20,quebec_ouest_wwtp,,,nielsnicolai,2020-07-20,wwbod5c,,,74.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-21,quebec_ouest_wwtp,,,nielsnicolai,2020-07-21,wwbod5c,,,120.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-22,quebec_ouest_wwtp,,,nielsnicolai,2020-07-22,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-23,quebec_ouest_wwtp,,,nielsnicolai,2020-07-23,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-24,quebec_ouest_wwtp,,,nielsnicolai,2020-07-24,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-25,quebec_ouest_wwtp,,,nielsnicolai,2020-07-25,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-26,quebec_ouest_wwtp,,,nielsnicolai,2020-07-26,wwbod5c,,,83.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-27,quebec_ouest_wwtp,,,nielsnicolai,2020-07-27,wwbod5c,,,82.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-28,quebec_ouest_wwtp,,,nielsnicolai,2020-07-28,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-29,quebec_ouest_wwtp,,,nielsnicolai,2020-07-29,wwbod5c,,,93.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-30,quebec_ouest_wwtp,,,nielsnicolai,2020-07-30,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-07-31,quebec_ouest_wwtp,,,nielsnicolai,2020-07-31,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-01,quebec_ouest_wwtp,,,nielsnicolai,2020-08-01,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-02,quebec_ouest_wwtp,,,nielsnicolai,2020-08-02,wwbod5c,,,100.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-03,quebec_ouest_wwtp,,,nielsnicolai,2020-08-03,wwbod5c,,,84.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-04,quebec_ouest_wwtp,,,nielsnicolai,2020-08-04,wwbod5c,,,92.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-05,quebec_ouest_wwtp,,,nielsnicolai,2020-08-05,wwbod5c,,,37.0,mg/l,True,yes,True,True,True,True,True,tempête isaias en soirée
quebec_ouest_wwtp_wwbod5c_2020-08-06,quebec_ouest_wwtp,,,nielsnicolai,2020-08-06,wwbod5c,,,54.0,mg/l,True,yes,True,True,True,True,True,fermeture dégrilleur 5 et 8 pour désensablement
quebec_ouest_wwtp_wwbod5c_2020-08-07,quebec_ouest_wwtp,,,nielsnicolai,2020-08-07,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-08,quebec_ouest_wwtp,,,nielsnicolai,2020-08-08,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-09,quebec_ouest_wwtp,,,nielsnicolai,2020-08-09,wwbod5c,,,67.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-10,quebec_ouest_wwtp,,,nielsnicolai,2020-08-10,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-11,quebec_ouest_wwtp,,,nielsnicolai,2020-08-11,wwbod5c,,,120.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-12,quebec_ouest_wwtp,,,nielsnicolai,2020-08-12,wwbod5c,,,89.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-13,quebec_ouest_wwtp,,,nielsnicolai,2020-08-13,wwbod5c,,,90.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-14,quebec_ouest_wwtp,,,nielsnicolai,2020-08-14,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-15,quebec_ouest_wwtp,,,nielsnicolai,2020-08-15,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-16,quebec_ouest_wwtp,,,nielsnicolai,2020-08-16,wwbod5c,,,88.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-17,quebec_ouest_wwtp,,,nielsnicolai,2020-08-17,wwbod5c,,,100.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-18,quebec_ouest_wwtp,,,nielsnicolai,2020-08-18,wwbod5c,,,120.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-19,quebec_ouest_wwtp,,,nielsnicolai,2020-08-19,wwbod5c,,,120.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-20,quebec_ouest_wwtp,,,nielsnicolai,2020-08-20,wwbod5c,,,170.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-21,quebec_ouest_wwtp,,,nielsnicolai,2020-08-21,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-22,quebec_ouest_wwtp,,,nielsnicolai,2020-08-22,wwbod5c,,,na,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-23,quebec_ouest_wwtp,,,nielsnicolai,2020-08-23,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-24,quebec_ouest_wwtp,,,nielsnicolai,2020-08-24,wwbod5c,,,150.0,mg/l,True,yes,True,True,True,True,True,normales
quebec_ouest_wwtp_wwbod5c_2020-08-25,quebec_ouest_wwtp,,,nielsnicolai,2020-08-25,wwbod5c,,,110.0,mg/l,True,yes,True,True,True,True,True,normales
